t,x,y,z,yaw,vx,vy,vz,wyaw,x_ref,y_ref,z_ref,yaw_ref,u_x,u_y,u_z,u_yaw,v_x_raw,v_y_raw,v_z_raw,v_yaw_raw,v_x,v_y,v_z,v_yaw
11.26,1.5075204877623996e-19,0.2005068664634365,-2.251701304679856e-20,2.0983585941861628e-20,4.191086482637168e-21,0.00014014203914251855,4.34026785931024e-22,-4.3230713148589015e-23,0.0,0.2,0.0,0.0,-5.926026331562928e-21,-3.1795161267961485e-05,1.1299659537301927e-21,-6.289063973506527e-23,-4.842872652212117e-21,2.584258270643754e-05,1.6526766067286182e-21,3.092329911817803e-23,-4.842872652212117e-21,2.584258270643754e-05,1.6526766067286182e-21,3.092329911817803e-23
11.28,1.508325792994956e-19,0.2005096242091072,-2.2508067392840408e-20,2.0982731393481692e-20,4.026526162781603e-21,0.00013788728353612584,4.472826979075625e-22,-4.27274189968202e-23,0.0,0.2,0.0,0.0,-5.9317479589155605e-21,-3.180043994989272e-05,1.1343632651537303e-21,-5.831515902611388e-23,-4.847548027683018e-21,2.584687313205417e-05,1.6591080692856896e-21,2.867353732264857e-23,-4.847548027683018e-21,2.584687313205417e-05,1.6591080692856896e-21,2.867353732264857e-23
11.3,1.5090985249787934e-19,0.20051233737847102,-2.2498860568987203e-20,2.098188833111915e-20,3.863659919187811e-21,0.00013565846819147973,4.603411926602049e-22,-4.215311812712927e-23,0.0,0.2,0.0,0.0,-5.937281103573403e-21,-3.180549990224849e-05,1.138679047117095e-21,-5.37564343688787e-23,-4.8520693850345506e-21,2.5850985777879188e-05,1.6654202876910745e-21,2.643201447017077e-23,-4.8520693850345506e-21,2.5850985777879188e-05,1.6654202876910745e-21,2.643201447017077e-23
11.32,1.5098390195596763e-19,0.2005150064844277,-2.2489396471198174e-20,2.0981058110353355e-20,3.7024729044146834e-21,0.00013345529783393909,4.73204889451487e-22,-4.1511038289773406e-23,0.0,0.2,0.0,0.0,-5.942628519249564e-21,-3.1810324390964674e-05,1.1429145127313462e-21,-4.921663440246237e-23,-4.8564389741542646e-21,2.585490704274127e-05,1.6716150362285582e-21,2.4199796879610736e-23,-4.8564389741542646e-21,2.585490704274127e-05,1.6716150362285582e-21,2.4199796879610736e-23
11.34,1.5105476096354957e-19,0.20051763203404638,-2.247967894368976e-20,2.0980242023971004e-20,3.542950379097721e-21,0.00013127748093441245,4.858763754206224e-22,-4.0804319117631606e-23,0.0,0.2,0.0,0.0,-5.9477929073292885e-21,-3.181489771168723e-05,1.147070853504195e-21,-4.4697836850879716e-23,-4.860659002187172e-21,2.5858624162400447e-05,1.6776940575850899e-21,2.1977906166926986e-23,-4.860659002187172e-21,2.5858624162400447e-05,1.6776940575850899e-21,2.1977906166926986e-23
11.36,1.5112246251778574e-19,0.2005202145286393,-2.2469711779572902e-20,2.0979441303693053e-20,3.3850777118081844e-21,0.00012912472964549712,4.983582058429623e-22,-4.0036013897575976e-23,0.0,0.2,0.0,0.0,-5.952776918311272e-21,-3.181920514286991e-05,1.1511492398425469e-21,-4.020203161530674e-23,-4.8647316347127205e-21,2.586212517142671e-05,1.6836590635857974e-21,1.9767320765627923e-23,-4.8647316347127205e-21,2.586212517142671e-05,1.6836590635857974e-21,1.9767320765627923e-23
11.38,1.5118703932536343e-19,0.20052275446383408,-2.2459498721485025e-20,2.0978657121866422e-20,3.2288403788849605e-21,0.00012699675973929387,5.1065290439392185e-22,-3.9209091331526993e-23,0.0,0.2,0.0,0.0,-5.957583153200473e-21,-3.1823232900838314e-05,1.1551508215404693e-21,-3.5731123753879464e-23,-4.8686589968821626e-21,2.586539886667684e-05,1.689511735907683e-21,1.756897739193755e-23,-4.8686589968821626e-21,2.586539886667684e-05,1.689511735907683e-21,1.756897739193755e-23
11.4,1.5124852380464823e-19,0.20052525232964502,-2.2449043462216684e-20,2.0977890593120715e-20,3.0742239642404257e-21,0.0001248932905468389,5.227629634169824e-22,-3.8326437285363867e-23,0.0,0.2,0.0,0.0,-5.962214164852304e-21,-3.182696809696012e-05,1.15907672825256e-21,-3.128693635169066e-23,-4.872443174516235e-21,2.5868434772483037e-05,1.6952537267719673e-21,1.5383772455971566e-23,-4.872443174516235e-21,2.5868434772483037e-05,1.6952537267719673e-21,1.5383772455971566e-23
11.42,1.5130694808783107e-19,0.200527708610543,-2.2438349645332776e-20,2.0977142775990236e-20,2.9212141591415524e-21,0.00012281404489909172,5.346908441953933e-22,-3.7390856523988804e-23,0.0,0.2,0.0,0.0,-5.966672459273556e-21,-3.183039869636851e-05,1.16292806995411e-21,-2.687121329066227e-23,-4.876086215167509e-21,2.5871223107104047e-05,1.700886659617119e-21,1.32125634236824e-23,-4.876086215167509e-21,2.5871223107104047e-05,1.700886659617119e-21,1.32125634236824e-23
11.44,1.5136234402307042e-19,0.2005301237855244,-2.242742086578823e-20,2.0976414674501615e-20,2.769796761967402e-21,0.00012075874906943065,5.464389772272278e-22,-3.6405074431106726e-23,0.0,0.2,0.0,0.0,-5.9709604968774964e-21,-3.1833513478705944e-05,1.1667059373874517e-21,-2.2485621917163036e-23,-4.879590129145325e-21,2.5873754750818302e-05,1.7064121297516793e-21,1.1056170128525578e-23,-4.879590129145325e-21,2.5873754750818302e-05,1.7064121297516793e-21,1.1056170128525578e-23
