t,x,y,z,yaw,vx,vy,vz,wyaw,x_ref,y_ref,z_ref,yaw_ref,u_x,u_y,u_z,u_yaw,v_x_raw,v_y_raw,v_z_raw,v_yaw_raw,v_x,v_y,v_z,v_yaw
18.96,-2.5815565331631326e-20,-5.544731791563034e-21,0.20033706059497683,-7.71353000431001e-21,1.740255980257839e-21,3.643784554317726e-22,-2.61155664486917e-05,-5.233070990755004e-22,0.0,0.0,0.2,0.0,8.671641458009099e-22,1.929680300813032e-22,-2.6111004461567727e-05,-9.614291118093033e-22,7.085848999894369e-22,-1.5684123238271998e-22,-3.818968714001043e-05,4.727342595121793e-22,7.085848999894369e-22,-1.5684123238271998e-22,-3.818968714001043e-05,4.727342595121793e-22
18.98,-2.5780795968588347e-20,-5.537451217680952e-21,0.20033653908317742,-7.723954354501456e-21,1.7384681521488492e-21,3.6402869410408843e-22,-2.6075589971175944e-05,-5.212175095722718e-22,0.0,0.0,0.2,0.0,8.66007666195874e-22,1.9272169710248518e-22,-2.6070678213945622e-05,-9.573989398882818e-22,7.076399070613479e-22,-1.5664101700010946e-22,-3.8130706384119345e-05,4.707526258010828e-22,7.076399070613479e-22,-1.5664101700010946e-22,-3.8130706384119345e-05,4.707526258010828e-22
19.0,-2.5746062431617702e-20,-5.5301776567531756e-21,0.20033601836982637,-7.734337003323026e-21,1.736676848532235e-21,3.636780463888375e-22,-2.6035667552699066e-05,-5.191324410785299e-22,0.0,0.0,0.2,0.0,8.648525260425541e-22,1.9247560770385884e-22,-2.6030412484939746e-05,-9.533777082840922e-22,7.066960086379901e-22,-1.5644099959546157e-22,-3.8071814142135234e-05,4.687753880397297e-22,7.066960086379901e-22,-1.5644099959546157e-22,-3.8071814142135234e-05,4.687753880397297e-22
19.02,-2.5711364788929617e-20,-5.522911126205241e-21,0.20033549845384158,-7.744678041087554e-21,1.734882134404239e-21,3.6332652739673983e-22,-2.599579923989045e-05,-5.170518882264299e-22,0.0,0.0,0.2,0.0,8.63698725387208e-22,1.9222976224724624e-22,-2.599020721304648e-05,-9.493654038337133e-22,7.057532047571619e-22,-1.5624118046285932e-22,-3.8013010324103534e-05,4.668025397558683e-22,7.057532047571619e-22,-1.5624118046285932e-22,-3.8013010324103534e-05,4.668025397558683e-22
19.04,-2.5676703107448666e-20,-5.515651643163817e-21,0.20033497933414005,-7.754977557999624e-21,1.733084074047507e-21,3.6297415207120028e-22,-2.595598507714561e-05,-5.149758456035384e-22,0.0,0.0,0.2,0.0,8.62546264257299e-22,1.9198416108696882e-22,-2.595006233632206e-05,-9.453620133314649e-22,7.048114954413045e-22,-1.5604155989028932e-22,-3.7954294839425934e-05,4.648340744562719e-22,7.048114954413045e-22,-1.5604155989028932e-22,-3.7954294839425934e-05,4.648340744562719e-22
19.06,-2.5642077452827895e-20,-5.5083992244600145e-21,0.20033446100963792,-7.7652356441547e-21,1.7312827310385576e-21,3.626209351900911e-22,-2.591622510666546e-05,-5.129043077537971e-22,0.0,0.0,0.2,0.0,8.613951426618112e-22,1.9173880456994676e-22,-2.590997779235915e-05,-9.41367523529561e-22,7.0387088069775885e-22,-1.5584213815972255e-22,-3.789566759682611e-05,4.628699856270099e-22,7.0387088069775885e-22,-1.5584213815972255e-22,-3.789566759682611e-05,4.628699856270099e-22
19.080000000000002,-2.5607487889462792e-20,-5.501153886632664e-21,0.20033394347925054,-7.775452389538269e-21,1.7294781682551748e-21,3.622668913675163e-22,-2.5876519368494312e-05,-5.108372691784574e-22,0.0,0.0,0.2,0.0,8.602453605914294e-22,1.9149369303577868e-22,-2.5869953518323082e-05,-9.37381921139723e-22,7.029313605189136e-22,-1.556429155471792e-22,-3.783712850440271e-05,4.609102667342416e-22,7.029313605189136e-22,-1.556429155471792e-22,-3.783712850440271e-05,4.609102667342416e-22
19.1,-2.5572934480505116e-20,-5.4939156459315525e-21,0.20033342674189253,-7.785627884025009e-21,1.7276704478837237e-21,3.6191203505555686e-22,-2.5836867900557728e-05,-5.0877472433701e-22,0.0,0.0,0.2,0.0,8.590969180186197e-22,1.9124882681683044e-22,-2.5829989451044162e-05,-9.334051928353822e-22,7.019929348822697e-22,-1.5544389232280075e-22,-3.77786774697644e-05,4.589549112252995e-22,7.019929348822697e-22,-1.5544389232280075e-22,-3.77786774697644e-05,4.589549112252995e-22
19.12,-2.5538417287876588e-20,-5.4866845183206326e-21,0.20033291079647775,-7.795762217377971e-21,1.725859631426387e-21,3.6155638054599766e-22,-2.579727073870145e-05,-5.067166676481201e-22,0.0,0.0,0.2,0.0,8.579498148981361e-22,1.910042062383269e-22,-2.5790085526883266e-05,-9.294373252508136e-22,7.010556037508554e-22,-1.5524506875092462e-22,-3.772031439983324e-05,4.570039125282625e-22,7.010556037508554e-22,-1.5524506875092462e-22,-3.772031439983324e-05,4.570039125282625e-22
19.14,-2.550393637228242e-20,-5.479460519481192e-21,0.2003323956419194,-7.805855479247781e-21,1.7240457797083322e-21,3.6119994197203637e-22,-2.5757727916726774e-05,-5.046630934905076e-22,0.0,0.0,0.2,0.0,8.568040511670527e-22,1.9075983161842569e-22,-2.575024168182893e-05,-9.254783049834467e-22,7.001193670732522e-22,-1.5504644509014403e-22,-3.766203920098672e-05,4.550572640530927e-22,7.001193670732522e-22,-1.5504644509014403e-22,-3.766203920098672e-05,4.550572640530927e-22
